disease,gene,score
144.0,1281.0,0.1
144.0,1951.0,0.6
144.0,404.0,0.26
144.0,1363.0,0.18
144.0,300.0,0.34
144.0,6848.0,0.18
144.0,2151.0,0.2
144.0,1481.0,0.12
144.0,3104.0,0.54
144.0,6809.0,0.24
144.0,3207.0,0.12
144.0,8439.0,0.12
144.0,2717.0,0.16
144.0,3149.0,0.24
144.0,8684.0,0.6
144.0,2191.0,0.1
144.0,5752.0,0.26
144.0,8374.0,0.3
144.0,7867.0,0.12
144.0,3969.0,0.16
144.0,645.0,0.22
144.0,8271.0,0.12
144.0,869.0,0.12
144.0,3916.0,0.14
144.0,4794.0,1.0
144.0,3786.0,0.22
144.0,6987.0,0.1
144.0,7182.0,0.26
144.0,4961.0,0.18
144.0,3254.0,0.14
144.0,1256.0,0.8
144.0,5341.0,0.16
144.0,398.0,0.24
144.0,4317.0,0.14
144.0,5342.0,0.26
144.0,5976.0,0.18
144.0,3605.0,0.18
144.0,6108.0,0.24
144.0,79.0,0.12
144.0,1191.0,0.1
144.0,2500.0,0.24
144.0,6741.0,0.3
144.0,3321.0,0.3
144.0,5335.0,0.22
144.0,7071.0,0.76
144.0,8505.0,0.22
144.0,5648.0,0.62
144.0,566.0,0.12
144.0,2968.0,0.16
144.0,1577.0,0.12
144.0,2659.0,0.12
144.0,8278.0,0.12
144.0,7295.0,0.16
144.0,2473.0,0.46
144.0,7199.0,0.26
144.0,1619.0,0.24
144.0,3072.0,0.2
144.0,1701.0,0.16
144.0,3446.0,0.24
144.0,2173.0,0.14
144.0,402.0,0.18
144.0,3482.0,0.36
144.0,4208.0,0.16
144.0,1406.0,0.2
144.0,4984.0,0.26
144.0,6763.0,0.34
144.0,5569.0,0.16
144.0,2736.0,0.48
144.0,840.0,0.14
144.0,7592.0,0.12
144.0,4711.0,0.36
144.0,2742.0,0.14
144.0,1460.0,0.46
144.0,4363.0,0.12
144.0,3435.0,0.16
144.0,5989.0,0.3
144.0,6210.0,0.12
144.0,5708.0,0.14
144.0,2328.0,0.12
144.0,4918.0,0.24
144.0,2407.0,0.24
144.0,213.0,0.2
144.0,6387.0,0.54
144.0,5274.0,0.2
144.0,7031.0,0.12
144.0,8182.0,0.5
144.0,272.0,0.16
144.0,3303.0,0.66
144.0,6736.0,0.12
144.0,554.0,0.16
144.0,5216.0,0.22
144.0,580.0,0.12
144.0,638.0,0.12
144.0,6726.0,0.2
144.0,2161.0,0.24
144.0,6565.0,0.14
144.0,91.0,0.14
144.0,5847.0,0.18
144.0,1312.0,0.1
144.0,8517.0,0.24
144.0,523.0,0.24
144.0,3162.0,0.56
144.0,8030.0,0.64
144.0,7386.0,0.6
144.0,7843.0,0.22
144.0,204.0,0.2
144.0,3895.0,0.24
144.0,3613.0,0.34
144.0,1579.0,0.28
144.0,2305.0,0.36
144.0,8015.0,0.6
144.0,842.0,0.6
144.0,6626.0,0.34
144.0,1137.0,0.18
144.0,8195.0,0.18
144.0,5529.0,0.22
144.0,7229.0,0.16
144.0,176.0,0.28
144.0,4522.0,0.18
144.0,4138.0,0.18
144.0,2037.0,0.56
144.0,8922.0,0.44
144.0,1018.0,0.1
144.0,3049.0,0.1
144.0,5293.0,0.12
144.0,1626.0,0.6
144.0,2363.0,0.12
144.0,5030.0,0.6
144.0,1969.0,0.24
144.0,894.0,0.28
144.0,3054.0,0.4
144.0,4671.0,0.12
144.0,1691.0,0.12
144.0,4516.0,0.26
144.0,6101.0,0.1
144.0,3290.0,0.22
144.0,7430.0,0.24
144.0,2225.0,0.14
144.0,6109.0,0.12
144.0,2974.0,0.34
144.0,1789.0,0.3
144.0,5009.0,0.38
144.0,1795.0,0.58
144.0,597.0,0.26
144.0,655.0,0.12
144.0,6054.0,0.2
144.0,957.0,0.4
144.0,7901.0,0.2
144.0,6722.0,0.6
144.0,6493.0,0.24
144.0,9178.0,0.18
144.0,6842.0,0.24
144.0,5509.0,0.12
144.0,5697.0,0.16
144.0,6140.0,0.16
144.0,7162.0,0.24
144.0,6774.0,0.6
174.0,3594.0,0.6
174.0,289.0,0.3
174.0,679.0,0.16
174.0,839.0,0.16
174.0,4944.0,0.64
174.0,4533.0,0.32
174.0,3414.0,0.2
174.0,8424.0,0.32
174.0,6450.0,0.1
174.0,8260.0,0.26
174.0,1566.0,1.0
174.0,6154.0,0.12
174.0,6205.0,0.18
174.0,8010.0,0.22
174.0,2076.0,0.16
174.0,7010.0,0.2
174.0,9105.0,0.16
174.0,2764.0,0.16
174.0,2685.0,0.1
174.0,5146.0,0.16
174.0,3640.0,0.22
174.0,6966.0,0.2
174.0,8335.0,0.12
174.0,5869.0,0.68
174.0,1803.0,0.28
174.0,2266.0,0.2
174.0,3029.0,0.28
174.0,1909.0,0.2
174.0,2013.0,0.68
174.0,4652.0,0.28
174.0,508.0,0.32
174.0,7476.0,0.14
174.0,4879.0,0.32
174.0,4553.0,0.22
174.0,2428.0,0.16
174.0,8382.0,0.14
174.0,4467.0,0.16
174.0,7700.0,0.22
174.0,6601.0,0.12
174.0,1453.0,0.12
174.0,5091.0,0.14
174.0,1109.0,0.32
174.0,4625.0,0.1
174.0,8468.0,0.16
174.0,6520.0,0.12
174.0,3532.0,0.12
174.0,8247.0,0.34
174.0,5012.0,0.14
174.0,8020.0,0.2
174.0,5038.0,0.22
174.0,4061.0,0.1
174.0,5316.0,0.26
174.0,5120.0,0.12
174.0,5252.0,0.22
174.0,9084.0,0.34
174.0,2933.0,0.54
174.0,6399.0,0.16
174.0,4713.0,0.1
174.0,2008.0,0.46
174.0,4099.0,0.26
174.0,4563.0,0.12
174.0,4142.0,0.3
174.0,2660.0,0.18
174.0,448.0,0.1
174.0,1014.0,0.54
174.0,5416.0,0.48
174.0,2435.0,0.12
174.0,8230.0,0.32
174.0,3385.0,0.16
174.0,274.0,0.12
174.0,8991.0,0.2
174.0,3647.0,0.28
174.0,2587.0,0.14
174.0,559.0,0.3
174.0,635.0,1.0
174.0,3224.0,0.1
174.0,6790.0,0.26
174.0,2398.0,0.52
174.0,5363.0,0.1
174.0,4295.0,0.16
174.0,328.0,0.12
174.0,922.0,0.3
174.0,8665.0,0.36
174.0,8637.0,0.6
174.0,3009.0,0.5
174.0,6211.0,0.3
174.0,7181.0,0.48
174.0,8671.0,0.18
174.0,537.0,0.14
174.0,2405.0,0.22
174.0,5417.0,0.16
174.0,8069.0,0.48
174.0,1614.0,0.32
174.0,2973.0,0.14
174.0,2788.0,0.18
174.0,2763.0,0.2
174.0,8143.0,0.18
174.0,616.0,0.32
174.0,2713.0,0.14
174.0,3317.0,0.16
174.0,4636.0,0.12
174.0,7097.0,0.14
174.0,898.0,0.22
174.0,8690.0,0.16
174.0,6255.0,0.16
174.0,1476.0,0.24
174.0,2716.0,0.1
174.0,6165.0,0.18
174.0,2330.0,0.16
174.0,3694.0,0.28
174.0,125.0,0.18
174.0,9194.0,0.14
174.0,6974.0,0.34
174.0,2631.0,0.3
174.0,8181.0,0.12
174.0,6611.0,0.14
174.0,1200.0,0.22
174.0,1953.0,0.24
174.0,3877.0,0.18
174.0,497.0,0.38
174.0,6849.0,0.1
174.0,9031.0,0.3
174.0,9093.0,0.48
174.0,773.0,0.1
174.0,4820.0,0.14
174.0,8915.0,0.22
174.0,678.0,0.26
174.0,1518.0,0.14
174.0,7887.0,0.14
174.0,9005.0,0.1
174.0,5312.0,0.36
174.0,1150.0,0.16
174.0,973.0,0.2
174.0,6339.0,0.16
174.0,2877.0,0.36
174.0,2342.0,0.12
174.0,4905.0,0.14
174.0,1999.0,0.18
174.0,6301.0,0.2
174.0,857.0,0.28
174.0,2018.0,0.12
174.0,9125.0,0.26
174.0,4276.0,0.12
174.0,153.0,0.34
174.0,6755.0,0.12
174.0,710.0,0.2
174.0,9192.0,0.16
174.0,2100.0,0.16
174.0,7506.0,0.12
174.0,4659.0,0.12
174.0,2934.0,0.18
174.0,676.0,0.48
174.0,8641.0,0.28
174.0,3133.0,0.16
174.0,3211.0,0.26
174.0,8543.0,0.18
174.0,7967.0,0.22
174.0,5953.0,0.14
174.0,7707.0,0.14
174.0,3002.0,0.6
174.0,7796.0,0.28
174.0,2205.0,0.2
174.0,3641.0,0.36
174.0,4781.0,0.24
174.0,8943.0,0.16
174.0,8937.0,0.2
174.0,1534.0,0.16
174.0,1945.0,0.1
174.0,7709.0,0.2
174.0,7540.0,0.6
174.0,3664.0,0.18
174.0,8266.0,0.12
174.0,2297.0,0.12
174.0,6131.0,0.22
174.0,1706.0,0.18
174.0,5140.0,0.24
174.0,652.0,0.44
174.0,6978.0,0.22
174.0,7384.0,0.24
174.0,7866.0,0.22
174.0,6178.0,0.46
174.0,8649.0,0.18
174.0,9203.0,0.12
174.0,4962.0,0.14
174.0,3053.0,0.14
174.0,3155.0,0.2
174.0,3334.0,0.1
174.0,5298.0,0.16
174.0,1618.0,0.22
174.0,3880.0,0.34
174.0,5287.0,0.72
174.0,4710.0,0.14
174.0,2790.0,0.26
174.0,1735.0,0.64
174.0,7974.0,0.18
174.0,6976.0,0.2
174.0,8430.0,0.44
174.0,9197.0,0.12
174.0,5198.0,0.1
174.0,2459.0,0.26
174.0,6620.0,0.12
174.0,8179.0,0.18
174.0,7175.0,0.72
174.0,4635.0,0.38
174.0,8164.0,0.28
174.0,2228.0,0.42
174.0,2147.0,0.28
174.0,1767.0,0.1
174.0,1776.0,0.12
174.0,1440.0,0.22
174.0,6413.0,0.12
174.0,5452.0,0.66
174.0,2167.0,0.18
174.0,728.0,0.6
174.0,9116.0,0.1
174.0,370.0,0.32
174.0,8090.0,0.6
174.0,2839.0,0.14
174.0,9224.0,0.3
174.0,2247.0,0.26
174.0,1348.0,0.14
174.0,6592.0,0.24
174.0,5625.0,0.16
174.0,5849.0,0.38
174.0,4286.0,0.24
174.0,8558.0,0.4
174.0,5168.0,0.16
174.0,904.0,0.2
174.0,5033.0,0.12
174.0,3043.0,0.18
174.0,1017.0,0.24
174.0,3164.0,0.38
174.0,47.0,0.18
174.0,1227.0,0.2
174.0,7290.0,0.24
174.0,1870.0,0.16
174.0,3995.0,0.18
174.0,8685.0,0.38
174.0,7991.0,0.2
174.0,3516.0,0.22
174.0,3629.0,0.14
174.0,2133.0,0.28
174.0,3511.0,0.2
174.0,6727.0,0.24
174.0,6319.0,0.28
174.0,5222.0,0.14
174.0,9143.0,0.18
174.0,2856.0,0.22
174.0,7685.0,0.24
174.0,301.0,0.18
174.0,6207.0,0.22
174.0,3746.0,0.14
174.0,1549.0,0.16
174.0,3160.0,0.18
174.0,3815.0,0.12
174.0,6344.0,0.14
174.0,414.0,0.56
174.0,3818.0,0.34
174.0,1661.0,0.16
174.0,2624.0,0.12
174.0,6549.0,0.2
174.0,5778.0,0.22
174.0,7331.0,0.68
174.0,8102.0,0.4
174.0,5942.0,0.12
174.0,662.0,0.28
174.0,2481.0,0.16
174.0,9020.0,0.16
174.0,8005.0,0.14
174.0,173.0,0.16
174.0,6150.0,0.12
174.0,2325.0,0.24
174.0,4619.0,0.24
174.0,7537.0,0.3
174.0,7723.0,0.16
174.0,5691.0,0.14
174.0,6915.0,0.6
174.0,2181.0,0.42
174.0,769.0,0.46
174.0,6388.0,0.2
174.0,2101.0,0.12
174.0,9163.0,0.22
174.0,4.0,0.22
174.0,8709.0,0.14
174.0,5700.0,0.12
174.0,321.0,0.16
174.0,7168.0,0.22
174.0,2543.0,0.4
174.0,5562.0,0.14
174.0,761.0,0.68
174.0,7976.0,0.28
174.0,5447.0,0.18
174.0,4964.0,0.4
174.0,8214.0,0.16
174.0,8766.0,0.18
174.0,4598.0,0.18
174.0,3500.0,0.16
174.0,4793.0,0.16
174.0,8509.0,0.4
174.0,3137.0,0.16
174.0,3678.0,0.18
174.0,849.0,0.24
174.0,6585.0,0.16
174.0,6847.0,0.26
174.0,540.0,0.22
174.0,3755.0,0.14
174.0,877.0,0.34
174.0,4900.0,0.7
174.0,4178.0,0.14
174.0,1583.0,0.6
174.0,2505.0,0.16
174.0,6170.0,0.12
174.0,8841.0,0.16
174.0,4930.0,0.16
174.0,6460.0,0.6
174.0,2448.0,0.26
174.0,5799.0,0.24
174.0,990.0,0.12
174.0,7918.0,0.24
174.0,3231.0,0.18
174.0,5992.0,0.16
174.0,625.0,0.38
174.0,8838.0,0.14
174.0,1266.0,0.12
174.0,2665.0,0.12
174.0,8779.0,0.12
174.0,6461.0,0.14
174.0,8568.0,0.18
174.0,2744.0,0.2
174.0,7620.0,0.1
174.0,3105.0,0.3
174.0,30.0,0.14
174.0,5267.0,0.22
174.0,4316.0,0.24
174.0,7959.0,0.16
174.0,4068.0,0.24
174.0,6963.0,0.24
174.0,7367.0,0.6
174.0,7398.0,0.22
174.0,623.0,0.24
174.0,7273.0,0.18
174.0,5613.0,0.22
174.0,6563.0,0.22
174.0,4335.0,0.4
174.0,2170.0,0.18
174.0,1633.0,0.14
174.0,8043.0,0.3
174.0,6445.0,0.54
174.0,1819.0,0.16
174.0,4383.0,0.46
174.0,8847.0,0.18
174.0,6268.0,1.0
174.0,2201.0,0.16
174.0,9147.0,0.22
174.0,8929.0,0.18
174.0,7263.0,0.3
174.0,576.0,0.14
174.0,6004.0,0.28
174.0,2902.0,0.16
174.0,6919.0,0.3
174.0,5490.0,0.16
174.0,7596.0,0.18
174.0,6112.0,0.26
174.0,722.0,0.16
174.0,7253.0,0.14
174.0,811.0,0.22
174.0,3682.0,0.18
174.0,5336.0,0.12
174.0,4394.0,0.38
174.0,3513.0,0.16
174.0,657.0,0.26
174.0,7302.0,0.26
174.0,1462.0,0.18
174.0,5444.0,0.12
174.0,3369.0,0.12
174.0,3822.0,0.2
174.0,8188.0,0.28
174.0,7055.0,0.12
174.0,976.0,0.16
174.0,7909.0,0.22
174.0,457.0,0.22
174.0,6086.0,0.28
174.0,6534.0,0.2
174.0,8161.0,0.16
174.0,7956.0,0.24
174.0,4729.0,0.16
174.0,4415.0,0.3
174.0,6760.0,0.12
174.0,8490.0,0.64
174.0,6012.0,0.12
174.0,7399.0,0.24
174.0,7704.0,0.16
174.0,5242.0,0.18
174.0,8516.0,0.26
174.0,1670.0,0.16
174.0,6066.0,0.36
174.0,3735.0,0.14
174.0,664.0,0.12
174.0,2103.0,0.14
174.0,8200.0,0.18
174.0,5277.0,0.12
174.0,1095.0,0.36
174.0,8959.0,0.12
174.0,4825.0,0.16
174.0,4510.0,0.6
174.0,4375.0,0.28
174.0,1785.0,0.28
174.0,4573.0,0.1
174.0,3884.0,0.22
174.0,105.0,0.16
174.0,2171.0,0.24
174.0,7078.0,0.26
174.0,140.0,0.14
174.0,6258.0,0.2
174.0,9041.0,0.16
174.0,4728.0,0.22
174.0,4605.0,0.26
174.0,8962.0,0.18
174.0,4046.0,0.16
174.0,3751.0,0.18
174.0,7394.0,0.14
174.0,1571.0,0.12
174.0,5573.0,0.22
174.0,1094.0,0.26
174.0,4028.0,0.32
174.0,5836.0,0.14
174.0,9037.0,0.18
174.0,2496.0,0.16
174.0,541.0,0.14
174.0,8833.0,0.38
174.0,454.0,0.3
174.0,132.0,0.16
174.0,4040.0,0.32
174.0,441.0,0.3
174.0,8694.0,0.24
174.0,1873.0,0.3
174.0,6103.0,0.2
174.0,2894.0,0.1
174.0,1332.0,0.2
174.0,1561.0,0.24
174.0,8007.0,0.16
174.0,7172.0,0.18
174.0,3177.0,0.24
174.0,7215.0,0.14
174.0,2162.0,0.22
174.0,6476.0,0.76
174.0,609.0,0.14
174.0,5875.0,0.16
174.0,6225.0,0.22
174.0,4440.0,0.18
174.0,7929.0,0.18
174.0,4169.0,0.22
174.0,3711.0,0.12
174.0,3699.0,0.2
174.0,4422.0,0.14
174.0,3120.0,0.2
174.0,968.0,0.2
174.0,3280.0,0.6
174.0,6437.0,0.36
174.0,2390.0,0.16
174.0,3199.0,0.16
174.0,5319.0,0.38
174.0,1160.0,0.26
174.0,8911.0,0.22
174.0,2941.0,0.16
174.0,7352.0,0.2
174.0,9161.0,0.16
174.0,7655.0,0.12
174.0,4411.0,0.22
174.0,5866.0,0.34
174.0,2424.0,0.18
174.0,7449.0,0.1
174.0,763.0,0.22
174.0,8569.0,0.46
174.0,3854.0,0.28
174.0,1615.0,0.24
174.0,7396.0,0.14
174.0,3700.0,0.1
174.0,3847.0,0.18
174.0,689.0,0.34
174.0,6414.0,0.38
174.0,3571.0,0.2
174.0,179.0,0.2
174.0,902.0,0.22
174.0,1716.0,0.18
174.0,6203.0,0.32
174.0,3988.0,0.14
174.0,1585.0,0.14
174.0,5487.0,0.14
174.0,1431.0,0.28
174.0,2033.0,0.2
174.0,4934.0,0.1
174.0,3721.0,0.18
174.0,5820.0,0.12
174.0,3071.0,0.42
174.0,6253.0,0.26
174.0,2718.0,0.4
174.0,2226.0,0.58
174.0,5621.0,0.1
174.0,5559.0,0.18
174.0,8453.0,0.4
174.0,1047.0,0.12
174.0,1713.0,0.12
174.0,3661.0,0.14
174.0,8769.0,0.2
174.0,1556.0,0.38
174.0,5564.0,0.2
174.0,2738.0,0.16
174.0,9199.0,0.2
174.0,3361.0,0.14
174.0,1019.0,0.2
174.0,2880.0,0.3
174.0,4323.0,0.4
174.0,5309.0,0.12
174.0,476.0,0.34
174.0,6423.0,0.16
174.0,8136.0,0.12
174.0,2735.0,0.18
174.0,5218.0,0.32
174.0,6925.0,0.22
174.0,4107.0,0.12
174.0,4285.0,0.3
174.0,8673.0,0.2
174.0,7135.0,0.14
174.0,4451.0,0.22
174.0,4159.0,0.34
174.0,6888.0,0.18
174.0,8503.0,0.14
174.0,5744.0,0.22
174.0,3491.0,0.14
174.0,2939.0,0.66
174.0,6104.0,0.28
174.0,2347.0,0.12
174.0,6640.0,0.36
174.0,1677.0,0.16
174.0,2816.0,0.1
174.0,6632.0,0.26
174.0,4925.0,0.3
174.0,425.0,0.16
174.0,8202.0,0.3
174.0,6764.0,0.16
174.0,7712.0,0.16
174.0,2924.0,0.18
174.0,1611.0,0.14
174.0,7098.0,0.24
174.0,199.0,0.24
174.0,8345.0,0.2
174.0,7838.0,0.18
174.0,5137.0,0.16
174.0,5345.0,1.0
174.0,7644.0,0.2
174.0,2864.0,0.14
174.0,3686.0,0.3
174.0,681.0,0.18
174.0,2798.0,0.14
174.0,3541.0,0.18
174.0,1643.0,0.42
174.0,7073.0,0.1
174.0,6440.0,0.3
174.0,9046.0,0.14
174.0,8298.0,0.22
174.0,406.0,0.38
174.0,8775.0,0.28
174.0,7869.0,0.12
174.0,5768.0,0.2
174.0,7566.0,0.3
174.0,2491.0,0.12
174.0,4496.0,0.12
174.0,9134.0,0.22
174.0,9051.0,0.34
174.0,6333.0,0.14
174.0,8165.0,0.12
174.0,7565.0,0.24
174.0,9235.0,0.2
174.0,4071.0,0.14
174.0,8822.0,0.22
174.0,2387.0,0.12
174.0,7705.0,0.46
174.0,8242.0,0.16
174.0,5635.0,0.54
174.0,1215.0,0.24
174.0,8026.0,0.36
174.0,5687.0,0.52
174.0,6954.0,0.14
174.0,2204.0,0.2
174.0,7739.0,0.12
174.0,8117.0,0.6
174.0,5361.0,0.14
174.0,6688.0,0.34
174.0,1617.0,0.22
174.0,1899.0,0.14
174.0,5766.0,0.44
174.0,670.0,0.3
174.0,1715.0,0.12
174.0,4818.0,0.12
174.0,8565.0,0.32
174.0,2218.0,0.6
174.0,6538.0,0.12
174.0,3118.0,0.12
174.0,6434.0,0.16
174.0,7126.0,0.12
174.0,2535.0,0.26
174.0,4898.0,0.28
174.0,3769.0,0.12
174.0,4714.0,0.24
174.0,7306.0,0.22
174.0,4945.0,0.22
174.0,7777.0,0.68
174.0,4969.0,0.4
174.0,4575.0,0.24
174.0,278.0,0.24
174.0,485.0,0.18
174.0,1947.0,0.42
174.0,2281.0,0.6
174.0,1238.0,0.18
174.0,6782.0,0.12
174.0,186.0,0.12
174.0,622.0,0.1
174.0,3627.0,0.18
174.0,7784.0,0.48
174.0,5292.0,0.24
174.0,8121.0,0.12
174.0,8346.0,0.26
174.0,5571.0,0.18
174.0,7889.0,0.24
174.0,59.0,0.22
174.0,293.0,0.22
174.0,4675.0,0.14
174.0,1791.0,0.34
174.0,5468.0,0.1
174.0,7765.0,0.14
174.0,7334.0,0.42
174.0,8080.0,0.16
174.0,6701.0,0.16
174.0,680.0,0.14
174.0,1683.0,0.12
174.0,6009.0,0.14
174.0,8827.0,0.12
174.0,4769.0,0.12
174.0,4275.0,0.22
174.0,538.0,0.22
174.0,243.0,0.22
174.0,8018.0,0.44
174.0,7790.0,0.16
174.0,2971.0,0.12
174.0,210.0,0.14
174.0,3830.0,0.32
174.0,8402.0,0.2
174.0,5606.0,0.42
174.0,2649.0,0.16
174.0,2003.0,0.16
174.0,2556.0,0.28
174.0,4894.0,0.16
174.0,6416.0,0.16
174.0,4581.0,0.42
174.0,3910.0,0.6
174.0,6013.0,0.5
174.0,1759.0,0.18
174.0,2886.0,0.66
174.0,1290.0,0.18
174.0,2068.0,0.14
174.0,4758.0,0.28
174.0,3257.0,0.22
174.0,8681.0,0.24
174.0,2964.0,0.3
174.0,6479.0,0.14
174.0,3172.0,0.44
174.0,5505.0,0.38
174.0,4437.0,0.5
174.0,5734.0,0.14
174.0,795.0,0.34
174.0,1281.0,0.1
174.0,1951.0,0.6
174.0,404.0,0.26
174.0,1363.0,0.18
174.0,300.0,0.34
174.0,6848.0,0.18
174.0,2151.0,0.2
174.0,1481.0,0.12
174.0,3104.0,0.54
174.0,6809.0,0.26
174.0,3207.0,0.12
174.0,8439.0,0.12
174.0,2717.0,0.16
174.0,3149.0,0.24
174.0,8684.0,0.6
174.0,2191.0,0.1
174.0,5752.0,0.26
174.0,8374.0,0.3
174.0,7867.0,0.12
174.0,3969.0,0.16
174.0,645.0,0.22
174.0,8271.0,0.12
174.0,869.0,0.12
174.0,3916.0,0.14
174.0,4794.0,1.0
174.0,3786.0,0.22
174.0,6987.0,0.1
174.0,7182.0,0.26
174.0,4961.0,0.18
174.0,3254.0,0.14
174.0,1256.0,0.8
174.0,5341.0,0.16
174.0,398.0,0.24
174.0,4317.0,0.14
174.0,5342.0,0.26
174.0,5976.0,0.18
174.0,3605.0,0.18
174.0,6108.0,0.24
174.0,79.0,0.12
174.0,1191.0,0.1
174.0,2500.0,0.24
174.0,6741.0,0.3
174.0,3321.0,0.3
174.0,5335.0,0.22
174.0,7071.0,0.76
174.0,8505.0,0.22
174.0,5648.0,0.64
174.0,566.0,0.12
174.0,2968.0,0.16
174.0,1577.0,0.12
174.0,2659.0,0.12
174.0,8278.0,0.12
174.0,7295.0,0.16
174.0,2473.0,0.46
174.0,7199.0,0.26
174.0,1619.0,0.24
174.0,3072.0,0.2
174.0,1701.0,0.16
174.0,3446.0,0.22
174.0,2173.0,0.16
174.0,402.0,0.18
174.0,3268.0,0.12
174.0,3482.0,0.38
174.0,1354.0,0.12
174.0,4208.0,0.16
174.0,1406.0,0.2
174.0,4984.0,0.28
174.0,6763.0,0.34
174.0,5569.0,0.16
174.0,2736.0,0.48
174.0,840.0,0.12
174.0,7592.0,0.12
174.0,4711.0,0.36
174.0,2742.0,0.14
174.0,1460.0,0.46
174.0,4363.0,0.12
174.0,3435.0,0.16
174.0,5989.0,0.3
174.0,6210.0,0.12
174.0,5708.0,0.14
174.0,2328.0,0.12
174.0,4918.0,0.24
174.0,2407.0,0.24
174.0,213.0,0.2
174.0,6387.0,0.54
174.0,5274.0,0.2
174.0,7031.0,0.14
174.0,8182.0,0.48
174.0,272.0,0.16
174.0,3303.0,0.66
174.0,6736.0,0.1
174.0,360.0,0.14
174.0,554.0,0.16
174.0,5216.0,0.22
174.0,580.0,0.24
174.0,638.0,0.18
174.0,6726.0,0.2
174.0,2161.0,0.24
174.0,6565.0,0.14
174.0,91.0,0.14
174.0,5847.0,0.18
174.0,1312.0,0.1
174.0,8517.0,0.24
174.0,523.0,0.24
174.0,3162.0,0.58
174.0,8030.0,0.64
174.0,7386.0,0.6
174.0,7843.0,0.22
174.0,204.0,0.2
174.0,3895.0,0.24
174.0,3613.0,0.34
174.0,1579.0,0.26
174.0,2305.0,0.34
174.0,8015.0,0.6
174.0,842.0,0.6
174.0,6626.0,0.34
174.0,1137.0,0.18
174.0,8195.0,0.18
174.0,5529.0,0.22
174.0,7229.0,0.16
174.0,176.0,0.28
174.0,4522.0,0.18
174.0,4138.0,0.18
174.0,2037.0,0.56
174.0,8922.0,0.44
174.0,1018.0,0.1
174.0,3049.0,0.1
174.0,5293.0,0.12
174.0,1626.0,0.6
174.0,2363.0,0.12
174.0,5030.0,0.6
174.0,1969.0,0.24
174.0,894.0,0.28
174.0,3054.0,0.4
174.0,4671.0,0.12
174.0,1691.0,0.12
174.0,4516.0,0.26
174.0,6101.0,0.1
174.0,3290.0,0.22
174.0,7430.0,0.24
174.0,2225.0,0.14
174.0,6109.0,0.12
174.0,2974.0,0.34
174.0,1789.0,0.3
174.0,5009.0,0.4
174.0,1795.0,0.58
174.0,597.0,0.24
174.0,655.0,0.12
174.0,6054.0,0.2
174.0,957.0,0.4
174.0,7901.0,0.2
174.0,6722.0,0.6
174.0,6493.0,0.24
174.0,9178.0,0.18
174.0,6842.0,0.24
174.0,5509.0,0.12
174.0,5697.0,0.16
174.0,6140.0,0.16
174.0,7162.0,0.24
174.0,6774.0,0.6
211.0,3594.0,0.4
211.0,7315.0,0.26
211.0,3957.0,0.16
211.0,3442.0,0.16
211.0,7207.0,0.3
211.0,2193.0,0.22
211.0,3073.0,0.32
211.0,3360.0,0.18
211.0,1235.0,0.72
211.0,289.0,0.24
211.0,4087.0,0.12
211.0,6447.0,0.32
211.0,839.0,0.1
211.0,4944.0,0.54
211.0,1361.0,0.8
211.0,1356.0,0.12
211.0,8365.0,1.0
211.0,3718.0,0.18
211.0,6116.0,1.0
211.0,6053.0,0.18
211.0,4409.0,0.1
211.0,4018.0,1.0
211.0,4533.0,0.16
211.0,69.0,0.26
211.0,2916.0,0.24
211.0,8553.0,0.84
211.0,2460.0,0.3
211.0,6861.0,0.4
211.0,8615.0,0.34
211.0,6068.0,0.22
211.0,6450.0,0.1
211.0,874.0,0.94
211.0,8956.0,0.24
211.0,7829.0,0.16
211.0,4727.0,0.18
211.0,1566.0,0.88
211.0,5104.0,1.0
211.0,2011.0,0.2
211.0,8127.0,0.16
211.0,5979.0,0.24
211.0,5550.0,0.16
211.0,5459.0,0.6
211.0,6154.0,0.1
211.0,6205.0,0.28
211.0,8010.0,0.22
211.0,6144.0,0.22
211.0,2249.0,0.14
211.0,758.0,0.38
211.0,5132.0,0.34
211.0,1948.0,0.7
211.0,4261.0,0.3
211.0,5567.0,0.14
211.0,3559.0,0.14
211.0,4324.0,0.14
211.0,7871.0,0.14
211.0,4103.0,0.2
211.0,7915.0,0.24
211.0,2383.0,0.3
211.0,2800.0,0.68
211.0,8588.0,0.76
211.0,3438.0,0.36
211.0,5201.0,0.12
211.0,7010.0,0.12
211.0,8534.0,0.1
211.0,6472.0,1.0
211.0,215.0,0.26
211.0,9105.0,0.26
211.0,2764.0,0.74
211.0,1214.0,0.14
211.0,7554.0,0.28
211.0,6285.0,0.12
211.0,8105.0,0.28
211.0,1237.0,0.12
211.0,7781.0,0.1
211.0,5146.0,0.54
211.0,820.0,0.14
211.0,4265.0,0.18
211.0,3640.0,0.32
211.0,6966.0,0.14
211.0,5869.0,0.32
211.0,2641.0,1.0
211.0,6961.0,1.0
211.0,8728.0,0.3
211.0,9212.0,0.12
211.0,918.0,0.22
211.0,1803.0,0.46
211.0,8583.0,0.26
211.0,7260.0,0.12
211.0,6561.0,0.14
211.0,6931.0,0.9
211.0,1268.0,0.16
211.0,6335.0,0.12
211.0,7186.0,0.22
211.0,6294.0,0.14
211.0,2266.0,0.36
211.0,1647.0,0.18
211.0,3029.0,0.22
211.0,5892.0,1.0
